"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Malawi","MWI","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8","24","24.7","24.2","22.5","20.6","18.7","18.1","17.6","17.3","17.1","17","17.3","16.9","17.4","17","18.6","18.8","","",
"Malaysia","MYS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.9","3","3.2","3.3","3.5","3.7","3.7","3.6","3.2","3","2.9","3.5","3.7","4","3.4","3.2","3","","",
"North America","NAC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Namibia","NAM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1","13.5","14.2","14.6","15.7","17.1","20","23.9","27.5","28.3","26.5","24","21.6","18.1","14.8","12.8","13.3","14.7","","",
"New Caledonia","NCL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.8","9.2","9.6","9.6","9.6","9.5","9.2","9","8.5","8.2","8.1","7.8","7.9","8.2","8.7","8.6","8.2","","",
"Niger","NER","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1","9.1","8.8","8.2","7.4","7","6.9","7.2","7.3","7.4","7.5","7.6","8.6","9.8","11.1","12","11.9","12.6","","",
"Nicaragua","NIC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6","25.3","25","24.1","23.3","22.3","21.7","21.2","20.9","20.2","19.2","17.9","18.3","18.8","19","18.1","17.1","17.2","","",
"Netherlands","NLD","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Norway","NOR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Nepal","NPL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6","21.9","19.9","17.7","16.9","16","15","13.1","11.5","9.9","8.4","7.1","6.6","6.5","6.4","6","6","6.1","","",
"Nauru","NRU","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"OECD members","OED","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.81159258961225","2.85619959545436","2.93337397864154","2.99141677431251","2.99385484946059","2.97133972052374","2.95732049236816","3.0083668053325","3.07326383703334","3.08491441596878","3.01575858027674","2.92820798123681","2.86876978062688","2.88166735996287","2.95282836729401","3.00458224029167","3.02311305398413","3.06762700488561","","",
"Oman","OMN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","11.4","11.1","10.2","9.7","9.7","9.8","9.8","9.5","9.2","8.5","7.3","6.8","6.9","7.7","8.1","8.2","7.8","","",
"Other small states","OSS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8967991631574","13.69727085558","13.4444370570659","13.2227135051039","13.4065262124703","13.6934213554","14.2083648751457","14.5963807088304","15.0007750818151","14.8723704303155","14.363239239619","14.042147262151","13.9089908052174","","","","","","","",
"Pakistan","PAK","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2","21.9","21.1","19.2","17.7","16.5","15.9","16","16.4","16.9","17.4","17.7","16.2","14.6","12.8","12.1","12","12.3","","",
"Panama","PAN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6","20.6","21.1","21.4","21.7","18.6","16.3","14.2","13","11.9","10.3","9.2","8.7","8.4","8.3","7.8","7.3","6.9","","",
"Peru","PER","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6","23","23.2","21.8","18.9","15.8","13.8","11.7","9.6","8.2","6.9","5.9","5.6","5.8","6.6","6.9","7","6.7","","",
"Philippines","PHL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8","18.5","17.3","16.3","15","14.1","13.2","12.7","12.8","13.1","13.3","13.4","14.6","15.3","16.2","15.2","14.9","14.5","","",
"Palau","PLW","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Pre-demographic dividend","PRE","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8606405893949","24.6188950960042","24.0957057566089","23.312896148568","22.1155570532635","21.1326843243728","20.5008667208131","20.0181119886918","19.6358287350561","19.1112488048554","18.7685461851292","18.4319399938608","18.0729276248998","18.0306568658924","18.325924156687","18.8998926973043","19.0873391023048","19.3278517011051","","",
"Puerto Rico","PRI","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7","34.9","32.4","32.6","33.9","36.2","38.3","39.8","40.5","40.7","40.5","40.5","41.4","43","44.5","46","47","47.6","","",
"Portugal","PRT","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Paraguay","PRY","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6","9.4","8.9","9.2","9.6","9.8","9.5","9.8","9.4","8.5","7.9","7.9","7.8","7.7","8","8.5","8.7","8.8","","",
"West Bank and Gaza","PSE","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.64569316762313","6.44670053227701","6.22742946971455","6.07784289686588","5.88060400844739","5.80156432700578","5.65604760708007","5.74733393372709","5.60761194576321","5.66255250250161","5.75578393871596","6.093161605013","6.45478346639494","6.74442430828238","6.79366419872243","6.83625134494337","7.02997742014885","7.36546194811952","","",
"Post-demographic dividend","PST","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56582091086947","2.54161922273663","2.5469710715023","2.54559455313718","2.52487718485206","2.52559334497277","2.5225141475205","2.52061396125524","2.54305292139208","2.54337328150226","2.51917097021204","2.51693306514049","2.5119939316113","2.51138470439793","2.5220059980637","2.5109650554103","2.54077423208069","2.54751336132372","","",
"French Polynesia","PYF","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.2","4","4","3.9","3.9","3.9","3.8","3.7","3.5","3.3","3.2","3.1","3.3","3.5","3.8","3.8","3.6","","",
"Qatar","QAT","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Russian Federation","RUS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","3.3","2.8","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Rwanda","RWA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5","35.1","34.4","35.6","34.9","33.1","31.5","28.6","25.8","23.9","22.7","22.2","25.5","30.2","33.9","34.8","34.9","35.6","","",
"South Asia","SAS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1393715836753","20.2968736893515","21.2270672828202","21.2809004913095","20.6745485620644","19.0091875680474","17.201368499195","16.4020198757865","16.174645610676","16.1009053311048","16.1537637722801","16.1959270434236","15.749380209783","15.148389786736","14.5194099357543","14.1680467383099","13.9770872520256","13.8391374812362","","",
"Saudi Arabia","SAU","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5.1","5.2","5.1","4.8","4.6","4.9","5.5","5.7","6","5.4","5.5","4.9","4.9","4.7","4.8","4.8","4.8","","",
"Sudan","SDN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7","21","21.3","21.6","21.3","20.6","20.2","20.2","20.7","21.8","21.3","19.9","15.8","13.3","11.4","11.9","12.2","12.4","","",
"Senegal","SEN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2","22.9","21.2","19.2","17.4","15.8","12.9","11.1","9.9","9.8","9.6","9.2","10.1","11.2","11.4","10.3","9.6","9.4","","",
"Singapore","SGP","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1","12.5","11.5","11.2","10.6","10.4","9.9","10","9.5","9.6","10.2","11.7","12.6","12.8","12.1","11.9","12.3","13.2","","",
"Sierra Leone","SLE","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7","49.9","49.4","48.9","46.7","43.8","41.8","40.3","39.4","37.5","36.1","34.6","32.1","29.8","27.8","27.3","26.8","26","","",
"El Salvador","SLV","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.2","8","8.8","9.3","9.5","9.8","10","10.6","11","11.2","10.6","10.6","10.7","10.7","10.1","9.5","8.9","","",
"San Marino","SMR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.6","2.7","3.2","3.6","4.1","4.1","4.3","4.6","","",
"Sub-Saharan Africa (excluding high income)","SSA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7764927531913","24.2007504334832","23.7284774315938","22.7161239141447","21.544264565414","20.6013150828885","20.1339842960667","19.7061922489658","19.1839623749819","18.6932166901642","18.3043232211245","17.9274103988708","17.4184129950309","17.1341683913697","17.0616664558173","17.3650050725778","17.3848903745921","17.5450102111409","","",
"South Sudan","SSD","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7341869855081","24.1600537840035","23.689108424037","22.679434941809","21.5103065553454","20.5697776731392","20.1046373074372","19.6777481461979","19.1569807814159","18.6674113459788","18.2809302156382","17.9059305012841","17.3984917622373","17.1145356279304","17.0432855208333","17.3459621031216","17.3664375136704","17.5264655199598","","",
"Small states","SST","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9613768040996","11.7610519467929","11.6129777964266","11.4732620235322","11.6005113208696","11.7652954275966","12.1683756121156","12.4904355152333","12.8092142109595","12.6963737864711","12.3310257934482","12.1088893471571","12.0068809909799","12.146754110907","12.9416175895187","13.0039744411375","13.3023491926788","13.1813310422124","","",
"Sao Tome and Principe","STP","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9","13","11.4","10","9.2","9.2","10","11.3","12.9","14.3","15.2","14.2","14.1","14.4","14.5","13.4","12.1","12","","",
"Suriname","SUR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","11.7","11","10.5","9.9","9","9","8.4","7.7","7.4","7.7","8.3","7.8","7.7","7.9","8.5","8.4","8.1","","",
"Slovak Republic","SVK","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2","6.1","5.9","5.5","5.7","5.4","5","4","3.6","3.5","3.5","3.7","5.2","5.8","6.5","5.8","6.1","","",
"Slovenia","SVN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Sweden","SWE","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Eswatini","SWZ","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","9.9","8.5","8.5","9.4","10.3","10.9","11.1","10.7","9.9","8.9","8.1","10.9","13.8","17","16.8","16.5","16.9","","",
"Sint Maarten (Dutch part)","SXM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","37.7","38.1","37.3","37.9","38.5","39.3","40.1","40.3","40.3","39","38.6","36.9","36.2","35.4","36.4","37.9","39.6","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3896869209426","12.8179786125726","12.2024416334033","11.3333776012793","10.6787108692671","9.92003215161153","8.94456053446775","7.9788145348016","6.94607002463822","5.78842357169548","5.07156597679314","4.87940393918479","4.90642463996047","4.99385728358112","5.02637256825221","4.92586069906514","4.85433257832133","4.85488944495591","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.98925737592428","4.62531342229067","4.3232437504534","3.99967518507865","3.77476012103688","3.55787263816474","3.41819855550182","3.34428526403846","3.3000611101702","3.24499161156532","3.18031689658191","3.10991362917846","2.95267172479965","2.80769842946109","2.71119849354687","2.68739614835787","2.76407933080327","2.78172023780719","","",
"Togo","TGO","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4","31.2","29.9","28.9","27.8","27.3","26.4","25.7","24.8","24","23.2","22.3","21.4","21.1","21.3","21.3","21.1","20.7","","",
"Thailand","THA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4","16.4","15.1","13.7","12","10.7","10.2","10.7","10.7","10.5","9.9","9.4","9.1","8.8","8.6","8.6","8.9","9.3","","",
"Tajikistan","TJK","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","6.3","5.3","4.6","4.3","4","4","4","4.4","4.6","4.9","5.1","4.7","4.2","3.6","3.7","3.8","4","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8542537460652","10.3675663211625","9.9899386113285","9.30475069332271","8.73651609955254","8.06917006575608","7.50639185391496","7.27476694459947","7.1521776146182","6.95672924504723","6.67333426599875","6.42588811890564","6.20972816656208","6.23191489288947","6.52617076742472","6.92846950127353","7.27946890011841","7.51937496941977","","",
"Timor-Leste","TLS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6","36.6","33.2","32.6","32.3","32","31.8","32.5","32.6","32.6","31.2","31.1","31","30.8","30.3","30.2","30.7","30.9","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.49466296225912","7.52715924243984","7.59958263867211","7.81114430378608","7.85597639981994","7.94787806510873","7.92404784223195","7.69840844093971","7.31246262431005","7.00427431088012","6.81505740645069","6.88098019761637","6.76308936427877","6.70962786046512","6.66336677844768","6.77893191881525","6.78308328518856","6.71309837053716","","",
"Tonga","TON","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1393715836753","20.2968736893515","21.2270672828202","21.2809004913095","20.6745485620644","19.0091875680474","17.201368499195","16.4020198757865","16.174645610676","16.1009053311048","16.1537637722801","16.1959270434236","15.749380209783","15.148389786736","14.5194099357543","14.1680467383099","13.9770872520256","13.8391374812362","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7341869855081","24.1600537840035","23.689108424037","22.679434941809","21.5103065553454","20.5697776731392","20.1046373074372","19.6777481461979","19.1569807814159","18.6674113459788","18.2809302156382","17.9059305012841","17.3984917622373","17.1145356279304","17.0432855208333","17.3459621031216","17.3664375136704","17.5264655199598","","",
"Trinidad and Tobago","TTO","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1","10.5","11.1","11.5","11.2","10.6","10","9.6","9.7","9.2","8.4","7.2","6.3","6","5.9","5.9","5.7","5.5","","",
"Tunisia","TUN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.5","4.5","4.4","4.3","4.3","4.1","3.9","3.7","3.5","3.3","3.2","2.9","2.7","2.5","2.5","2.5","2.5","","",
"Turkey","TUR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Tuvalu","TUV","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1","34.2","33.7","33.8","31.7","30.3","30.6","30.8","32.6","31.6","30.7","29.1","27.9","26.5","24.8","24.4","24.5","25","","",
"Uganda","UGA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.8","2.5","3.3","3.5","","",
"Upper middle income","UMC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3896625890416","9.96169623376926","9.5344650813067","8.82805473590683","8.32936224587332","7.7661236273292","7.10049203897673","6.45033408256414","5.7281167143352","4.8847910281771","4.35364884481574","4.20849236725791","4.14812697718885","4.2153033319201","4.31176740373396","4.41681552828778","4.48636414900447","4.56700447254136","","",
"Uruguay","URY","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.6","3.7","3.9","3.9","3.7","3.1","2.6","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"United States","USA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Uzbekistan","UZB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","19.4","18.8","16.9","14.9","12.7","11.6","11.3","11","10.3","9.4","8.7","6.6","4.7","2.9","2.9","2.8","2.6","","",
